Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
954,25-09-23,CUST954,Female,50,Electronics,3,300,900
955,14-07-23,CUST955,Male,58,Clothing,1,25,25
956,19-08-23,CUST956,Male,30,Clothing,3,500,1500
957,15-08-23,CUST957,Female,60,Electronics,4,30,120
958,02-06-23,CUST958,Male,62,Electronics,2,25,50
959,29-10-23,CUST959,Female,42,Electronics,2,30,60
960,08-08-23,CUST960,Male,59,Clothing,2,30,60
961,06-06-23,CUST961,Male,53,Beauty,4,50,200
962,19-10-23,CUST962,Male,44,Clothing,2,30,60
963,14-11-23,CUST963,Female,55,Beauty,1,50,50
964,31-01-23,CUST964,Male,24,Clothing,3,300,900
965,09-11-23,CUST965,Male,22,Clothing,4,50,200
966,20-02-23,CUST966,Male,60,Electronics,2,500,1000
967,17-04-23,CUST967,Male,62,Beauty,1,25,25
968,17-11-23,CUST968,Female,48,Clothing,3,300,900
969,19-04-23,CUST969,Female,40,Clothing,3,300,900
970,16-05-23,CUST970,Male,59,Electronics,4,500,2000
971,05-12-23,CUST971,Female,27,Electronics,4,50,200
972,11-02-23,CUST972,Male,49,Beauty,4,25,100
973,22-03-23,CUST973,Male,60,Clothing,1,50,50
974,03-05-23,CUST974,Male,47,Beauty,1,30,30
975,30-03-23,CUST975,Female,56,Clothing,4,50,200
976,10-10-23,CUST976,Female,48,Beauty,2,300,600
977,08-02-23,CUST977,Female,35,Electronics,3,25,75
978,22-03-23,CUST978,Female,53,Clothing,3,50,150
979,02-01-23,CUST979,Female,19,Beauty,1,25,25
980,29-07-23,CUST980,Female,31,Electronics,3,25,75
981,19-08-23,CUST981,Female,30,Electronics,2,30,60
982,19-12-23,CUST982,Female,46,Beauty,3,30,90
983,01-11-23,CUST983,Female,29,Clothing,1,300,300
984,29-08-23,CUST984,Male,56,Clothing,1,500,500
985,30-05-23,CUST985,Female,19,Electronics,2,25,50
986,17-01-23,CUST986,Female,49,Clothing,2,500,1000
987,29-04-23,CUST987,Female,30,Clothing,3,300,900
988,28-05-23,CUST988,Female,63,Clothing,3,25,75
989,28-12-23,CUST989,Female,44,Electronics,1,25,25
990,25-05-23,CUST990,Female,58,Beauty,2,500,1000
991,26-12-23,CUST991,Female,34,Clothing,2,50,100
992,21-08-23,CUST992,Female,57,Electronics,2,30,60
993,06-02-23,CUST993,Female,48,Electronics,3,50,150
994,18-12-23,CUST994,Female,51,Beauty,2,500,1000
995,30-04-23,CUST995,Female,41,Clothing,1,30,30
996,16-05-23,CUST996,Male,62,Clothing,1,50,50
997,17-11-23,CUST997,Male,52,Beauty,3,30,90
998,29-10-23,CUST998,Female,23,Beauty,4,25,100
999,05-12-23,CUST999,Female,36,Electronics,3,50,150
1000,12-04-23,CUST1000,Male,47,Electronics,4,30,120
